000001;006;Отцы и дети;https://www.bookvoed.ru/book?id=6249536;512
000002;004;Морфий;https://www.bookvoed.ru/book?id=6710497;256
000003;004;Мастер и Маргарита;https://www.bookvoed.ru/book?id=6165084;354
000004;005;О дивный новый мир;https://www.bookvoed.ru/book?id=3305191;528
000005;005;Остров;https://www.bookvoed.ru/book?id=6529307;512
000006;003;Белые ночи;https://www.bookvoed.ru/book?id=7949027;320
000007;002;1984;https://www.bookvoed.ru/book?id=3303064&f=ir;320
000008;003;Преступление и наказание;https://www.bookvoed.ru/book?id=6244419&f=ir;672
000009;001;Портрет Дориана Грея;https://www.bookvoed.ru/book?id=7394817;320
